,senti_score,tweet_content,country_list
1816,0.0,#syria \u062a\u0646\u0638\u064a\u0645 \u0627\u0644\u062f\u0648\u0644\u0629 \u064a\u062e\u0631\u062c \u0645\u0646 \u0645\u062f\u064a\u0646\u0629 \u0627\u0644\u0636\u0645\u064a\u0631 \u0628\u062d\u0645\u0627\u064a\u0629 \u0645\u0646 \u0642\u0648\u0627\u062a \u0627\u0644\u0623\u0633\u062f: \u0623\u0643\u062f\u062a \u0645\u0635\u0627\u062f\u0631 \u0625\u0639\u0644\u0627\u0645\u064a\u0629 \u0628\u062e\u0631\u0648\u062c 200 \u0645\u0642\u0627\u062a\u0644 \u0645\u0646 \u062a\u0646\u0638\u064a\u0645 \u0627\u0644\u062f...,Egypt
1817,0.0,#syria \u0627\u0644\u062b\u0648\u0627\u0631 \u064a\u062a\u0635\u062f\u0648\u0646 \u0644\u0645\u062d\u0627\u0648\u0644\u0629 \u0642\u0648\u0627\u062a \u0627\u0644\u0623\u0633\u062f \u0627\u0644\u062a\u0642\u062f\u0645 \u0628\u0627\u0644\u063a\u0648\u0637\u0629 \u0627\u0644\u0634\u0631\u0642\u064a\u0629: \u062a\u0635\u062f\u062a \u0627\u0644\u0641\u0635\u0627\u0626\u0644 \u0627\u0644\u062b\u0648\u0631\u064a\u0629 \u0627\u0644\u064a\u0648\u0645 \u0627\u0644\u0623\u0631\u0628\u0639\u0627\u0621 \u0644\u0645\u062d\u0627\u0648\u0644\u0627\u062a \u0642...,Egypt
1818,0.0,PM to Moscow to discuss Syria,Canada
1819,0.2,"Absolute must watch series of @BBCNews reports on @Raqqa_SL ft. @3z0ooz, @HussamEesa @hamoud_almousa, @Sarmad_AlJilane\u2026",Canada
1820,-0.3125,If it\u2019s not happening in your country\nthat doesn't mean it\u2019s not happening.\nThink about #Syria,Canada
1821,0.0,#Syria #Aleppo #SAA Liwa Al Quds Brigade targeting #Handarat_Camp #Handarat #HandaratCamp with Quds Rocket,Canada
1822,0.5,"Rouhani bragged about bringing moderation. Instead, he brought more executions to #Iran and more war to #Syria",Serbia
1823,0.0,Held Hostage in Syria - stories from former captives of #ISIS,USA
1824,-0.1,Eight women and children shot dead by Turkish soldiers while attempting to cross border from #Syria \u2014 ,Turkey
1825,0.0,@bm27_uragan,Russia
1826,-0.1,"What a shame,  fighting with the same regime which have killed 400 000 people since 2011.\n\nhttps:\/\/t.co\/274GobiUNi",Russia
1827,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Canada
1828,0.6,Jamaal Lascelles could defend Iraq and Syria against the threat of ISIS on his own.,USA
1829,0.025,Retired General of IRGC and former governor of Yazd Province injured  in Syria,USA
1830,0.3,Our Armed Forces fulfilled their task in Syria with flying colours. Our mission was a success.,Canada
1831,0.0,"Ex-detainee Doctor Kamal Muhee alDeen alJum\u2019a tells about horror of ASSad Sednaya Prison, 285 Security Branch\n#Syria",Turkey
1832,0.025,#Iran #News Retired General of IRGC and former governor of Yazd Province injured in #Syria,USA
1833,0.175,"As \""opposition\"" withdrew from Geneva, nations supporting terrorist rebels told them to go wild. 10s of shells on w Aleppo,\u2026",Canada
1834,0.0,our team has been nominated for #thebobs16 citizen #journalism award. plz Vote for us here:,Morocco
1835,0.2125,More one Victim of #RUSSIA terrorists airstrikes on civilians houses in #Kafr_Takharim\n#Idlib cs #Syria APRIL 20,Turkey
1836,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Canada
1837,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Denmark
1838,0.0,"#Obama:#Syria is deferent from Rwanda, we couldn't just invade the country",Morocco
1839,0.2,"Absolute must watch series of @BBCNews reports on @Raqqa_SL ft. @3z0ooz, @HussamEesa @hamoud_almousa, @Sarmad_AlJilane\u2026",Canada
1840,-0.2,Over 100 Civilians Killed in #Assad's Regime Airstrikes in #Idlib,Canada
1841,0.5,"Rouhani bragged about bringing moderation. Instead, he brought more executions to #Iran and more war to #Syria",Serbia
1842,0.0,Syria\u2019s Palmyra arch destroyed by IS recreated in\u00a0London,Canada
1843,0.0,@gavthebrexit @ElContador2000  Iraq\/Syria were uncooperative with Saudi\/Turkey\/NATO plans result eliminated &amp; attempted elim\u2026,USA
1844,0.0,\u2026TERS\u2026LENNY\u2026YEMEN\u2026\u2026AL\u2026JAZEERA\u2026SYRIA\u2026NO\u2026JUST\u2026,Canada
1845,0.0681818181818,Scoop-Russia is moving artillery back into northern Syria in preparation for new fighting. @adamentous and me,Canada
1846,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Canada
1847,0.5,"Qamishlo airport most strategic asset for Assad's regime in NE Syria. If it falls, remaining regime troops will surrender qu\u2026",USA
1848,-0.2,"Children, women killed by Turkish border guards while fleeing Syria",Lithuania
1849,0.8,happy 420 everyone xx blaze it xx stay in drugs don't do school xx class As not grade As xx bomb mandy not syria xx,USA
1850,0.5,One of the most shameful episodes of our Revolution...,Russia
1851,0.0,"It's time to admit the obvious, the U.S. nereds to put boots on the ground in Iraq &amp; Syria, writes @KoriSchake",Canada
1852,-0.0625,MASSACRES IN SYRIA WILL HAPPEN AS LONG AS ASSad PSCYHO GENOCIDAL STAY OCCUPYING DAMASCUS! #SYRIABLEEDSWORLDWATCH,Turkey
1853,-0.91,.@Mohammed_Aloush #Assad is keeping over 10.000 women &amp; 15.000 children in prisons with very bad conditions. #Syria http\u2026,Riyadh Saudi Arabia
1854,0.0,".@BarackObama, #Saudi King discuss reinforcing ceasefire, power change in #Syria",USA
1855,-0.05,"International Military Review \u2013 #Syria &amp; #Iraq, April 20,2016 (Arab Subs)",Canada
1856,-0.129166666667,War in Syria in its 6th year destroying lives.Two images of the same little Syrian girl.\nhttps:\/\/t.co\/EHvRjvyuFm,USA
1857,0.0571428571429,#Assad\u2019s military has committed large scale systematic torturing of detainees. #Detainees_First #SaveTheRest #Syria https\u2026,Canada
1858,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Canada
1859,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Canada
1860,0.0,"Leader of Syria Rescue Group, Arriving in U.S. for Award, Is Refused Entry",Nigeria
1861,0.0,"It's time to admit the obvious, the U.S. nereds to put boots on the ground in Iraq &amp; Syria, writes @KoriSchake",Slovenia
1862,0.0,\u0414\u043b\u044f \u043e\u0437\u043d\u0430\u043a\u043e\u043c\u043b\u0435\u043d\u0438\u044f - #\u0437\u0430\u043f\u0440\u0435\u0449\u0435\u043d\u043d\u043e\u0435 \u0432\u0438\u0434\u0435\u043e \u0443\u043d\u0438\u0447\u0442\u043e\u0436\u0435\u043d\u0438\u044f \u0430\u0441\u0430\u0434\u043e\u0432\u0441\u043a\u0438\u0445 \u0431\u0440\u043e\u043d\u0435\u0431\u0443\u043b\u044c\u0434\u043e\u0437\u0435\u0440\u0430 \u0438 \u0442\u0430\u043d\u043a\u0430 \u043a \u044e\u0433\u0443 \u043e\u0442 #\u041f\u0430\u043b\u044c\u043c\u0438\u0440\u0430 #Syria\n720:,Canada
1863,0.0,"As Russia shifts location of its Syria weaponry amid ceasefire, is Aleppo shaping up to become the next Debaltsevo?",USA
1864,-0.2,Eight Syrians were killed by Turkish...,USA
1865,0.0,Air strike kills shoppers in crowded market in rebel-held area ,USA
1866,-0.75,Sadness. All the babies in Syria. :(,Canada
1867,-0.2,"SYRIA\n\n300,000 DEAD\n\nARABS KILLED BY FELLOW ARABS\n\nWHO COMPLAINS ? NOT #UN, NOT #BDS\n\nBEC THEY CANT BLAME #ISRAEL\n.",Canada
1868,0.25,"If #Turkey does not stop supporting terrorist in #Syria, I shall restore #Constantinople to #Christendom",Canada
1869,0.0,Syria: The United Nations-brokered Peace talks threatened as violence surges,USA
1870,-0.0625,MASSACRES IN SYRIA WILL HAPPEN AS LONG AS ASSad PSCYHO GENOCIDAL STAY OCCUPYING DAMASCUS! #SYRIABLEEDSWORLDWATCH,USA
1871,0.0,@nytimes Iraq can have a ground offensive and an aerial offensive. Could encircle. #Iraq #Syria,Canada
1872,0.0571428571429,#Assad\u2019s military has committed large scale systematic torturing of detainees. #Detainees_First #SaveTheRest #Syria https\u2026,USA
1873,0.0,News on Wikipedia: Palmyras Arch of Triumph recreated in London as Syria reclaims\u00a0town,Canada
1874,0.0,\n\nhttps:\/\/t.co\/i5WAxOTYa0\n\nOne of ca. 11000 built b\u2026,USA
1875,0.0833333333333,"Funny, cause the obvious thing to me is for US to get the hell out of Middle East. ",Canada
1876,-0.4,"ya da wears fila, get tae fuck ya class a wanker",Morocco
1877,0.4,It\u2019s time to free all Detainees. #Detainees_First  #SaveTheRest #Syria,USA
1878,0.0,Desde el escenario de La Voz pide que le devuelvan su ni\u00f1ez\nhttps:\/\/t.co\/AURRVXRN1r #Syria,Greenland
1879,-0.125,Humanity is being drowned in the #Mediterranean \n#Europe wake up ! \n#RefugeeCrisis #Refugeeswelcome #Syria,Israel
1880,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Canada
1881,0.0,Qu\u00e9 canalla hay que ser para hacer esto.\nLa guerra Siria sigue porque NO hay voluntad de pararla\nCanallas y asesinos,USA
1882,0.25,Many do not realize #ISIS and #Turkey in #Iraq is totally different than ISIS and Turkey in #Syria. Despite it is Islamic\u2026,Sweden
1883,0.2,"Absolute must watch series of @BBCNews reports on @Raqqa_SL ft. @3z0ooz, @HussamEesa @hamoud_almousa, @Sarmad_AlJilane\u2026",Iraq
1884,-0.1,Eight women and children shot dead by Turkish soldiers while attempting to cross border from #Syria \u2014 ,Spain
1885,-0.0291666666667,#Syria #SAA Major General Faisal Dayoub killed in battle with #IS at \nAl-Seen airbase in desert east of #Damascus,Switzerland
1886,0.0,Syria?  Israel ! Who gets t\u2026,Canada
1887,0.0,Dramatiskt i dubbelt styrda Qamishly Syrien\/Rojava. Tar kurdledda YPG flygplatsen fr Assad? Hur svarar Putin? ,Sweden
1888,0.0,#MimeticAntidote,Canada
1889,0.0,"\""I want to be a judge because I believe in justice for all\"" Fatima from Aleppo, Syria #childrenofsyria @UNICEFJordan",Canada
1890,0.0,\u0633\u0642\u0648\u0637 \u0645\u0644\u0627\u0628\u0633 \u0641\u0646\u0627\u0646\u0629 \u0623\u062b\u0646\u0627\u0621 \u0627\u0633\u062a\u0644\u0627\u0645 \u062c\u0627\u0626\u0632\u0629,Romania
1891,0.0,"Corbynsceptic MPs: They like nuclear bombs, bombing Syria, and McDonald's.",Canada
1892,0.1,Why the world is not helping #Syria|n children?! Because it is busy massacring Fallujah children now.. #Iraq #ISIS,Sweden
1893,0.0,#Iran financial sector represent a threat to the integrity of the global financial system,USA
1894,0.0,U.S. denies entry to Syrian aid worker traveling to accept humanitarian award,USA
1895,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Pakistan
1896,0.0,"Afghans of #IRGC's Fatemyoun brigade, Tadmur, Syria.",Iran
1897,0.1,Sinaa neighborhood in Deir Ezzor is completely in #ISIS hands now.. #Syria,Sweden
1898,0.136363636364,"What else is new? None of the world leaders have any respect 4 him, e.g., Fidel Castro, so why would they listen?",Ecuador
1899,0.0,The Assyrian population in Syria is dwindling. Qamishli and Sadad are the last densely populated Assyrian cities in Syria,Canada
1900,0.2,"Absolute must watch series of @BBCNews reports on @Raqqa_SL ft. @3z0ooz, @HussamEesa @hamoud_almousa, @Sarmad_AlJilane\u2026",Serbia
1901,0.0,"12 Years After 9\/11, Obama Helps \u2018Revive\u2019 Al-Qaeda in Syria",USA
1902,0.0,Granting #Iran Access to Dollars Endangers Global Banking System,USA
1903,0.0,"Dropping barrel bombs on cities not enough, #Syria gov forces shell displaced persons camp",Denmark
1904,0.0,A mass killer with a fully approved international licence!! #Syria,Iceland
1905,0.375,These clashes are interesting because they come just after #PYD leader said the #YPG was willing to fight Assad.\n\nhttps:\/\/t.c\u2026,Canada
1906,0.0,@RT_com Russia can have an aerial offensive and a sea offensive. #Iraq #Syria,Canada
1907,0.0,Check out our Face book Syria content @,Canada
1908,0.0,"It's time to admit the obvious, the U.S. nereds to put boots on the ground in Iraq &amp; Syria, writes @KoriSchake",Romania
1909,-0.25,@LincolnFresno his properties are built and staffed by illegal immigrants. Multiple bankruptcies. He held three FP stances on Syria in 1 wk.,Canada
1910,0.0,The United Nations-brokered Peace talks threatened as violence surges,USA
1911,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Canada
1912,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Mexico
1913,0.0,"They like nuclear bombs, bombing Syria, and McDonald's.",Canada
1914,0.0,"It's time to admit the obvious, the U.S. nereds to put boots on the ground in Iraq &amp; Syria, writes @KoriSchake",Canada
1915,0.0,#Neoconhillary just waiting to do just this.  #StillSanders ,Canada
1916,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Canada
1917,0.0,A mass killer with a fully approved international licence!! #Syria,Iceland
1918,0.15,Heavy clashes ongoing between #YPG &amp; Assad Regime in #Qamishlo city in NorthEast of #Syria. Many #NDF &amp; #SAA fi\u2026,Canada
1919,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Canada
1920,0.0,#Syria #noflyzone #Assad #genocide #worldcrimes,Iceland
1921,0.0,Clashes erupt between Syrian regime and Kurdish forces in Qamishli - ARA News,Canada
1922,0.0,#Syria #un #starvation,Iceland
1923,0.6,I liked a @YouTube video from @watchcut,Australia
1924,0.0,#Syria #Assad #terror #genocide,Iceland
1925,0.0,Can you help us by publishing this link to help raise Awareness of the suffering in #Syria #Syrie,Denmark
1926,0.0,Iranian regime sends Afghani children to fight in Syria #Iran,Canada
1927,0.0,I must admit there appears to be an uncanny correlation..,USA
1928,0.0,"Syria, Homs, Syrian Arab Army Tiger Forces After Victory at Palmyra Back to Aleppo",Thailand
1929,0.1,Sinaa neighborhood in Deir Ezzor is completely in #ISIS hands now.. #Syria,Canada
1930,0.0,"Leader of Syria Rescue Group, Arriving in U.S. for Award, Is Refused Entry #InterActionForum ",Canada
1931,0.0,Syria's warring parties spar over collapsing cease-fire: BEIRUT \u2014 The head of Syria's gov...,Republic of the Congo
1932,0.0,The Joint US\/Pakistani Killing of Osama bin Laden &amp; Turkish American Plot against Syria by Seymour M Hersh \u2013 review,Pakistan
1933,0.0,PM to Moscow to discuss Syria,Canada
1934,0.0,"It's time to admit the obvious, the U.S. nereds to put boots on the ground in Iraq &amp; Syria, writes @KoriSchake",Canada
1935,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Canada
1936,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Canada
1937,-0.4,"ya da wears fila, get tae fuck ya class a wanker",USA
1938,0.0,"Corbynsceptic MPs: They like nuclear bombs, bombing Syria, and McDonald's.",Canada
1939,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Canada
1940,0.7,War. Always a good investment,USA
1941,0.0,\u2026ERS\u2026LENNY\u2026YEMEN\u2026\u2026AL\u2026JAZEERA\u2026SYRIA\u2026NO\u2026JUSTI\u2026,Canada
1942,0.0,Martyrs\u2019 ceremony raided; two relatives of Camp Liberty residents arrested,USA
1943,0.0,The #syria'n ppl messages to .@FedericaMog&amp; .@matteorenzi on their  trip 2 #Iran #FreedemIran #No2Rouhani #IranDeal htt\u2026,USA
1944,0.0,,USA
1945,0.0,Check out our Face book Syria content @,Canada
1946,0.0,#Israel's fingerprints are all over the death and destruction in #Syria and #Iraq.,Canada
1947,0.0,@,Canada
1948,-0.1,"UPDATE North #Syria The situation is critical for &gt;100,000 people trapped in the Azaz district of Aleppo governorate",USA
1949,0.0,they look like screenshots from video games but they're just destroyed neighbourhoods in syria,India
1950,0.0,@Rehman_Chishti Yet you support the KSA in their wish to overthrow the govt of Syria.,Morocco
1951,0.2,Putin\u2019s KGB background explains why Assad will never face trial for alleged war crimes. My latest for @Russia_Direct,Canada
1952,0.0166666666667,#Assad airstrikes killed over 45 civilians y'day in #Idlib #Hama #Syria.This is why civilian protection is first key step\u2026,USA
1953,0.0,#Syria\nhttps:\/\/t.co\/8YidO957ZA,Canada
1954,0.0,The #syria'n ppl messages to .@FedericaMog&amp; .@matteorenzi on their  trip 2 #Iran #FreedemIran #No2Rouhani #IranDeal htt\u2026,USA
1955,0.136363636364,#Syria #Latakia #Lattakia #SAA #SyrianArabArmy #SyrianArmy BRAND NEW Photos Just Uploaded. #SyrianArmedForces,Canada
1956,0.0,buen encabezado de @RevolutionSyria gracias por nada @ONU_es ,Canada
1957,0.0625,"#BreakingNews #ISIS is scoring major gains in Deir Ezzor against Assad's army now, Aamaq news agency reporting.. #Syria",Sweden
1958,0.0,\u041a\u0430\u0434\u0440\u044b #\u0437\u0430\u043f\u0440\u0435\u0449\u0435\u043d\u043d\u043e\u0433\u043e \u0432\u0438\u0434\u0435\u043e \u0443\u043d\u0438\u0447\u0442\u043e\u0436\u0435\u043d\u0438\u044f \u0430\u0441\u0430\u0434\u043e\u0432\u0441\u043a\u0438\u0445 \u0442\u0430\u043d\u043a\u0430 \u0438 \u0431\u0440\u043e\u043d\u0435\u0431\u0443\u043b\u044c\u0434\u043e\u0437\u0435\u0440\u0430 \u043f\u043e\u0434 #\u041f\u0430\u043b\u044c\u043c\u0438\u0440\u0430 #Syria \u0447.1,Canada
1959,0.0,Family of journalist slain by ISIS sues Syria,Canada
1960,0.1,Twitter actie: stop de gruwel in Syri\u00eb\nTwitter action: stop the abomination and horror in Syria\nAmnesty Int.,Belgium
1961,0.0,#Russia #US #Assad Terror = #AssadMustGo,USA
1962,0.0,Family of journalist slain by ISIS sues Syria: Lawsuit filed Monday in federal court in Washington seeks tens ...,Canada
1963,0.0,"It's time to admit the obvious, the U.S. nereds to put boots on the ground in Iraq &amp; Syria, writes @KoriSchake",Canada
1964,0.1,Sinaa neighborhood in Deir Ezzor is completely in #ISIS hands now.. #Syria,Sweden
1965,0.0,\u0641\u064a \u062c\u0646\u064a\u0641 : \u0627\u0644\u0645\u0639\u0627\u0631\u0636\u0629 \u062a\u0646\u0633\u062d\u0628 \u0648\u0627\u0644\u0647\u062f\u0646\u0629 \u062a\u0645\u0648\u062a \u0628\u0623\u0631\u0636\u0647\u0627,Iraq
1966,0.0,PM to Moscow to discuss Syria,Canada
1967,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,USA
1968,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Canada
1969,-0.1,It MAY also be harder to find peace in Syria WITHOUT Bashar al-Assad.\n\nPls quit this ping-ponging ...,Africa
