,country,senti_score,tweet_content
1651,Athens,0.0,#Russia #US #Assad Terror = #AssadMustGo
1652,Athens,-1.0,"#Syria Update: Horrific regime attack on markets in Idlib  province leads to Opposition walk-out from \""peace talks\"":"
1653,Bucharest,-0.2,Regime killed 614 civilians in Syria since truce - 
1654,Tokyo,0.0,Google Targets the \u2018Fog of War\u2019 in Syria
1655,Canada,-0.2,"SYRIA\n\n300,000 DEAD\n\nARABS KILLED BY FELLOW ARABS\n\nWHO COMPLAINS ? NOT #UN, NOT #BDS\n\nBEC THEY CANT BLAME #ISRAEL\n."
1656,Canada,0.0,
1657,London,-0.1,Syria chief negotiator: Israel cooperates with ISIS by moving military aid into Syria through Golan Heights
1658,Istanbul,0.0,These crimes are committed by Assad in #Syria while over 50 countries are supposedly fighting terrorism in Syria. http\u2026
1659,Alaska,0.0,"Saudis deliver snub to Obama amid tensions over Iran, Syria\n\nhttps:\/\/t.co\/k7LnFcuNQk"
1660,Canada,-0.4,"ya da wears fila, get tae fuck ya class a wanker"
1661,Canada,0.0,Turkey Bombing Syria - The Start Of Something Big? #RonPaul
1662,Canada,0.0,hmmmm all of these sites with various campaigns calling for western intervention in syria are run by the same person
1663,Canada,0.1,"Yes, me must be outspoken and take action accordingly.\nDiplomatic smiles in #Genera do not lead anywhere.\n#Syria"
1664,Madrid,0.0,BenjaminCore: Syria: UN-led evacuation of injured civilians underway in Madaya
1665,Istanbul,0.0,#Russia #US #Assad Terror = #AssadMustGo
1666,Canada,-0.3,"feel like all the mainstream coverage of KSA rn is prelude to US partial retreat in Syria to economic war, blaming the nasty saudis"
1667,Canada,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1668,Canada,0.8,happy 420 everyone xx blaze it xx stay in drugs don't do school xx class As not grade As xx bomb mandy not syria xx
1669,Casablanca,0.0,(International Business Times):#Family of Isis-beheaded journalist Steven Sotloff to sue Syria in #US court :..
1670,Cairo,0.0,#syria \u062a\u0639\u0644\u064a\u0642 \u0627\u0644\u0645\u0634\u0627\u0631\u0643\u0629 \u0641\u064a \u00ab\u062c\u0646\u064a\u0641\u00bb \u064a\u0648\u0633\u0639 \u0627\u0644\u062e\u0644\u0627\u0641\u0627\u062a \u062f\u0627\u062e\u0644 \u0647\u064a\u0626\u0629 \u0627\u0644\u062a\u0646\u0633\u064a\u0642: \u0631\u0635\u062f: \u0643\u0644\u0646\u0627 \u0634\u0631\u0643\u0627\u0621 \u0639\u0627\u0648\u062f\u062a \u0627\u0644\u0627\u0646\u0642\u0633\u0627\u0645\u0627\u062a \u0648\u0627\u0644\u062e\u0644\u0627\u0641\u0627\u062a \u0628\u0627...
1671,Cairo,0.0,#syria \u0646\u062f\u064a\u0645 \u0628\u0627\u0644\u0648\u0634\u2026\u0639\u0645\u064a\u0644 \u0627\u0644\u0645\u062e\u0627\u0628\u0631\u0627\u062a \u0627\u0644\u0639\u0633\u0643\u0631\u064a\u0629: \u0646\u062f\u064a\u0645 \u0628\u0627\u0644\u0648\u0634\u2026\u0639\u0645\u064a\u0644 \u0627\u0644\u0645\u062e\u0627\u0628\u0631\u0627\u062a \u0627\u0644\u0639\u0633\u0643\u0631\u064a\u0629
1672,Cairo,0.0,#syria \u0628\u0631\u0644\u0645\u0627\u0646\u064a \u0623\u0644\u0645\u0627\u0646\u064a \u064a\u0642\u062a\u0631\u062d \u0641\u0631\u0636 \u0636\u0631\u064a\u0628\u0629 \u0639\u0644\u0649 \u0627\u0644\u0645\u0633\u0644\u0645\u064a\u0646 \u0641\u064a \u0623\u0644\u0645\u0627\u0646\u064a\u0627: \u062f\u0648\u064a\u062a\u0634\u0647 \u0641\u064a\u0644\u064a\u0647- \u0623\u0642\u062a\u0631\u062d \u0633\u064a\u0627\u0633\u064a \u0623\u0644\u0645\u0627\u0646\u064a \u0645\u0646 \u0627\u0644\u062d\u0632\u0628 \u0627\u0644\u0645\u0633\u064a...
1673,AmericaToronto,0.625,Rather than celebrate the humanitarian spirit -US turns away award winning Syrian humanitarian. Shameful !
1674,West,0.0,Assyrian forces attack Kurdish police after they arrested some of their fighters. NDF death toll at 5 
1675,Canada,0.0,PM to Moscow to discuss Syria
1676,Belgrade,-0.1,After the sanctions the released assets went to the IRGC #Iran &amp; was spent on \nthe wars in #Yemen #Iran #Syria #Iraq
1677,London,0.8,happy 420 everyone xx blaze it xx stay in drugs don't do school xx class As not grade As xx bomb mandy not syria xx
1678,Athens,0.0,"#Syria,Aleppo rif, YPG looted Tal Rifaat\u00a0hospitals"
1679,Canada,0.0,100 Years of Beauty in Syria Shown Decade by Decade in a One-Minute Time-Lapse
1680,Islamabad,0.357142857143,Syria Special: No \u201cStrategic Victory-What Does Russia Do Now?\n@ScottLucas_EA &amp; @Umarkarim89 write for @EA_WorldView \nhttps:\/\/t.co\/PTv5zZnwXW
1681,Athens,0.0,Syria: UN-led evacuation of injured civilians underway in Madaya: 
1682,Istanbul,0.0,#Russia #US #Assad Terror = #AssadMustGo
1683,London,0.0,The United Nations-brokered Peace talks threatened as violence surges
1684,Africa,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1685,Chennai,0.0,BSGN UN begins evacuation of Syria wounded as peace talks fray: The UN began evacuating hundreds of wounded pe...
1686,Kyiv,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1687,Canada,0.0,"\""And remember guys, they're only terrorists when they're not in Syria.\""\n\n*A guide to Western media reporting on extremism."
1688,Istanbul,0.0,#Russia #US #Assad Terror = #AssadMustGo
1689,Canada,0.0,"YPG and Dawronoye provoke Assyrians in Qamishli, Syria"
1690,Athens,0.0,@
1691,Canada,0.0,"Defending Attack on Libya, Clinton Blames Obama\u2014And Suggests Repeat for Syria -"
1692,Bern,0.0,Syria: Turkey: Open Border to Displaced Syrians Shelled by Government | Human R\u2026
1693,Paris,0.05,Seems like the government's time is running out in northern Syria. The YPG have apparently made their mind up about what they think of Assad
1694,Hawaii,0.0,#Dailystar Judge indicts 22 for setting up human \ntrafficking ring: Mount Lebanon Investigative Judge P...
1695,Casablanca,0.8,happy 420 everyone xx blaze it xx stay in drugs don't do school xx class As not grade As xx bomb mandy not syria xx
1696,Nairobi,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1697,Hawaii,0.35,"I wasn't sure who was responsible for the genocidal mayhem in #syria , so a friend sent me this."
1698,Canada,0.0,"SputnikInt: .BarackObama, #Saudi King discuss reinforcing ceasefire, power change in #Syria \u2026"
1699,London,0.025,Retired General of IRGC and former governor of Yazd Province injured  in Syria
1700,Hawaii,0.45,Huge congratulations to @ManveenRana for winning @PeabodyAwards LISTEN to her moving reports here
1701,Athens,0.0,
1702,Canada,0.0,"Jihadi &amp;Islamist scholars in #Syria launch massive campaign to recruit 5-10K men, migration, donation, professionals"
1703,Paris,-0.2,"Kurds, regime in deadly clashes in northeast Syria"
1704,Casablanca,0.8,happy 420 everyone xx blaze it xx stay in drugs don't do school xx class As not grade As xx bomb mandy not syria xx
1705,Jakarta,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1706,Canada,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1707,Tokyo,0.0,\u30a2\u30eb\u30ab\u30a4\u30c0\u7cfb\u306e\u30a2\u30eb\u30fb\u30b7\u30e3\u30fc\u30e0\u304c\u4e2d\u56fd\u88fd\u306eFN-6\u643a\u5e2f\u5f0f\u5730\u5bfe\u7a7a\u30df\u30b5\u30a4\u30eb\u3092\u6240\u6301\u3057\u3066\u3044\u308b\u306e\u304c\u30a4\u30c9\u30ea\u30d6\u3067\u78ba\u8a8d\u3002
1708,Paris,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1709,Canada,-0.3,#Israel built tens of illegal settlements in #Golan &amp; also used territory to carry out a number of military operations again\u2026
1710,Copenhagen,0.0,"Ex-detainee tells about horror of Sednaya Prison, 285 Security Branch SYRIA NEWS | ZAMAN ALWSL  -"
1711,London,0.0,Syria is shelling these border camps for displaced people but Turkey won't let them flee.
1712,London,0.0,Syria: Air strike kills shoppers in crowded market in rebel-held area 
1713,Canada,-0.2,#YPG\nErdogan's setting up not only FSA\/ISIS' but also Turkey\/ISIS' Allahu Akbar ping-pong game in order to invade Syria\/Ir\u2026
1714,Jerusalem,0.0,Video shows Kurdish militia using Red Crescent ambulance to transport its fighters into the city of #Qamishli #Syria\nhttps:\/\/t.c\u2026
1715,Amsterdam,0.0,Video shows Kurdish militia using Red Crescent ambulance to transport its fighters into the city of #Qamishli #Syria\nhttps:\/\/t.c\u2026
1716,Amsterdam,0.2,Putin\u2019s KGB background explains why Assad will never face trial for alleged war crimes. My latest for @Russia_Direct
1717,Jerusalem,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1718,Canada,0.2,"Absolute must watch series of @BBCNews reports on @Raqqa_SL ft. @3z0ooz, @HussamEesa @hamoud_almousa, @Sarmad_AlJilane &amp; more\u2026\n\n#Syria #ISIS"
1719,Canada,0.0,"Russia has been moving artillery units into areas of northern Syria, raising U.S. concern"
1720,Urumqi,0.0,Syria's warring parties spar over collapsing\u00a0cease-fire
1721,Greenland,-0.145833333333,Reaching the hard to reach and besieged locations is a daily struggle for the UN and @Refugees in #Syria.
1722,Canada,-0.2,"Children, Women Killed By #Turkish Border Guards While Fleeing #Syria"
1723,AfricaLagos,0.0,PM to Moscow to discuss Syria
1724,Paris,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1725,Canada,0.2,"Absolute must watch series of @BBCNews reports on @Raqqa_SL ft. @3z0ooz, @HussamEesa @hamoud_almousa, @Sarmad_AlJilane\u2026"
1726,London,0.0,The United Nations-brokered Peace talks threatened as violence surges
1727,AfricaLagos,0.0,Retweeted The Jerusalem Post (@Jerusalem_Post):\n\nPM to Moscow to discuss Syria
1728,Caracas,-0.291666666667,TheEconomist: It will be hard to find peace in Syria with Bashar al-Assad still in charge
1729,Canada,0.0,Have you seen our @Pinterest account yet? It is jam-packed with #100yearsofbeauty stuffs.
1730,Lumpur,0.0,#Russia #US #Assad Terror = #AssadMustGo
1731,EuropeAmsterdam,0.2,"Absolute must watch series of @BBCNews reports on @Raqqa_SL ft. @3z0ooz, @HussamEesa @hamoud_almousa, @Sarmad_AlJilane\u2026"
1732,Canada,0.0,"Man who helped save 40,000+ lives in Syria denied entry to US to accept @InterActionOrg humanitarian award"
1733,Canada,0.5,"As many as 80,000 children in Syria are now thought to be carrying polio"
1734,London,0.0,The 5-year proxy war on #Syria is directly related to the #Palestine cause. You do not need a Ph.D in Poli Sci to know they are\u2026
1735,Canada,0.0,PM to Moscow to discuss Syria
1736,Baghdad,0.0,\u0627\u0644\u0648\u0633\u0637: \u062a\u0631\u0643\u064a\u0627: \u0646\u0648\u0627\u0635\u0644 \u062a\u0634\u062c\u064a\u0639 \u0627\u0644\u0645\u0639\u0627\u0631\u0636\u0629 \u0627\u0644\u0633\u0648\u0631\u064a\u0629 \u0644\u0644\u0627\u0633\u062a\u0645\u0631\u0627\u0631 \u0641\u064a \u0645\u062d\u0627\u062f\u062b\u0627\u062a \u062c\u0646\u064a\u0641 #Syria
1737,Canada,0.0,French couple decorates Russian hero of Syria op with family\u2019s WWII medals
1738,Canada,0.5,Interesting 
1739,Jakarta,0.05,Iranian General injured in Syria conflict
1740,Tokyo,0.0,\u30a2\u30eb\u30ab\u30a4\u30c0\u7cfb\u306e\u30a2\u30eb\u30fb\u30b7\u30e3\u30fc\u30e0\u304c\u4e2d\u56fd\u88fd\u306eFN-6\u643a\u5e2f\u5f0f\u5730\u5bfe\u7a7a\u30df\u30b5\u30a4\u30eb\u3092\u6240\u6301\u3057\u3066\u3044\u308b\u306e\u304c\u30a4\u30c9\u30ea\u30d6\u3067\u78ba\u8a8d\u3002\nhttps:\/\/t.co\/fAaLMFbsTE
1741,Canada,0.0,\u2026ETERS\u2026LENNY\u2026YEMEN\u2026\u2026AL\u2026JAZEERA\u2026SYRIA\u2026NO\u2026JUS\u2026
1742,Dublin,0.375,Over five years of war in Syria. The wounds that will never heal\nPhotography Sebastian Rich
1743,Istanbul,0.0,He didn\u2019t sell his fruits and no one ate them.\nAssad regime bombed the market. \nMaarret al-Numan #Syria 19-04-2016 htt\u2026
1744,Canada,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1745,London,0.0,@SkyNews  will that be another 14 day campaign like they said Syria and Iraq would be  ?
1746,London,0.025,Retired General of IRGC and former governor of Yazd Province injured  in Syria
1747,Canada,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1748,West,0.25,Recent news report from @AssyriaTV regarding one of the latest escalations in #Syria #Assyrian
1749,Canada,0.0,"#Russia ignores #Obama's plea for #Syria ceasefire, shifts forces to #Aleppo | #FOXNewsWorld"
1750,Brussels,0.0,\n\nhttps:\/\/t.co\/i5WAxOTYa0\n\nOne of ca. 11000 built b\u2026
1751,Quito,0.0,@
1752,Greenland,0.0,PM to Moscow to discuss Syria
1753,Kyiv,0.433333333333,This donkey is more useful than #UN and #Geneva he helped the seiged cities in #Syria more than #UN \n\n#Truth
1754,Amsterdam,0.0,"Yup, the rule still applies. Freedom fighter in Syria, terrorist in the USA"
1755,London,-0.625,So sad!
1756,Quito,0.0,Retweeted ZeeForce@zeeforce (@zefForce):\n\n@
1757,Amsterdam,-0.25,Our teams working under unimaginably difficult conditions #Syria Last week we saw +\/- 700 patients in Emergency Room
1758,Jerusalem,0.0,SYRIA - UN Syrian conflict: Opposition walks out on Geneva peace talks
1759,Canada,0.2,"Absolute must watch series of @BBCNews reports on @Raqqa_SL ft. @3z0ooz, @HussamEesa @hamoud_almousa, @Sarmad_AlJilane\u2026"
1760,Kyiv,0.0681818181818,'The 2nd scenario..that Moscow is lobbying for is to have a ..transition from power from Assad to a new elected ldr
1761,Baghdad,0.0,\u0646\u0635\u0641 \u0633\u0627\u0639\u0629 \u0628\u0639\u062f \u0645\u0646\u062a\u0635\u0641 \u0627\u0644\u0644\u064a\u0644 \u0628\u062a\u0648\u0642\u064a\u062a \u0627\u0644\u0644\u0627\u0630\u0642\u064a\u0629 \u0627\u0644\u062d\u0628\u064a\u0628\u0629\n#\u0633\u0648\u0631\u064a\u0629 #\u0633\u0648\u0631\u064a\u0627 #\u0627\u0644\u0644\u0627\u0630\u0642\u064a\u0629 #Syria #lattakia #latakia\n\u0631\u063a\u0645 \u0627\u0644\u0623\u0646\u0628\u0627\u0621...
1762,Karachi,0.0,"@Ifazal_khan they are going to Syria and Iraq against ISIS. TTP is going from here to join ISIS, both fighting each oth\u2026"
1763,Canada,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1764,Karachi,0.0,Retweeted Zaid Hamid (@ZaidZamanHamid):\n\n@Ifazal_khan they are going to Syria and Iraq against ISIS. TTP is going...
1765,London,-0.445833333333,@TheEconomist It will be hard to find peace in #Syria when US and allies continue to train and arm crazy Salafists. Whatever the group name.
1766,Bern,0.0,The @BBCWorld's five-part-documentary on the reporting team of @Raqqa_SL
1767,Berlin,0.433333333333,"#GHF16 \""80 % of hospital in areas of strong fighting have been destroyed in #syria\"" T Chamaa @UOSSM"
1768,Paris,0.0,Blast shakes Pemex plant in Veracruz oil export hub: MEXICO CITY (Reuters) - An explosion rocked...
1769,Karachi,-0.15,Unbelievable but the harsh reality is that entire Europe &amp; India are the suppliers of men\/explosives to ISIS.. \nhttps:\/\u2026
1770,Amsterdam,0.0,All schools in rebel controlled areas in Syria are turned into militia centers and weapon depos!
1771,Bern,0.0,"Ex-detainee tells about horror of Sednaya Prison, 285 Security Branch SYRIA NEWS | ZAMAN ALWSL  -"
1772,Canada,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1773,Canada,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1774,London,0.025,Retired General of IRGC and former governor of Yazd Province injured  in Syria
1775,Canada,0.0166666666667,#Assad airstrikes killed over 45 civilians y'day in #Idlib #Hama #Syria.This is why civilian protection is first key step\u2026
1776,Canada,0.0,The #syria'n ppl messages to .@FedericaMog&amp; .@matteorenzi on their  trip 2 #Iran #FreedemIran #No2Rouhani #IranDeal htt\u2026
1777,London,-0.78,This confirms my thoughts turkey getting closer to being another Syria very dangerous situation in the making 
1778,Paris,0.0571428571429,#Assad\u2019s military has committed large scale systematic torturing of detainees. #Detainees_First #SaveTheRest #Syria https\u2026
1779,London,0.0,Muslim states slam Israel PM\u2019s remarks on Golan
1780,London,0.025,Retired General of IRGC and former governor of Yazd Province injured  in Syria
1781,Baghdad,0.0,"US-Led Coalition Launches 21 Strikes Against Daesh in Iraq, 3 in Syria"
1782,London,0.0, US-GCC naval mobilization to confront Iran\u2019s weapons smuggling
1783,Canada,0.25,"@TheEconomist there was peace in Syria before we started supporting the terrorists that wanted to overthrow him, like in Iraq, Egypt, Libya"
1784,Wellington,0.1,"Archaeologists from #Poland lead efforts to restore cultural heritage in #Palmyra, Syria"
1785,Canada,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge
1786,London,0.0, North Korean missile technology being shared with Iran
1787,Canada,0.0,Can you help us by publishing this link to help raise Awareness of the suffering in #Syria #Syrie
1788,Canada,0.0,"As #AlQaeda allied Western proxies rip up ceasefire &amp; attack, #Russia brings back the big guns to punish violators"
1789,Dublin,0.8,happy 420 everyone xx blaze it xx stay in drugs don't do school xx class As not grade As xx bomb mandy not syria xx
1790,Canada,0.8,"WELCOME TO ONI'S BLOG: Syria civil war: Aleppo clashes displace 40,000 pe..."
1791,West,0.0,Who invited #ICC to Kenya ?! PS ask Serbia and Yugoslavia if they are on Africa by any chance ?! 
1792,Baghdad,0.025,#Iran #News Retired General of IRGC and former governor of Yazd Province injured in #Syria
1793,London,0.0,"Obama\u2019s focus in Riyadh is on regional stability, counterterrorism and Iran"
1794,Island,0.0,A mass killer with a fully approved international licence!! #Syria
1795,Canada,0.0,Syria is shelling these border camps for displaced people but Turkey won't let them flee.
1796,Canada,0.8,"WELCOME TO ONI'S BLOG: Syria civil war: Aleppo clashes displace 40,000 pe...https:\/\/t.co\/CX4tsPMYHq"
1797,Quito,0.0,Video Footage of the recent clashes between #Kurdish and pro-#Syria's Gov militia in Al-Hasakah province.
1798,Canada,0.0,#Qamishlo \nNo comment \n#TwitterKurds #Syria
1799,United Kingdom,0.0,This is what happens when yer adopted 
1800,Brussels,-0.2,"Children, women killed by Turkish border guards while fleeing Syria: Eight Syrians were killed by Turkish bord..."
1801,Island,0.5,"How many \""Islamic leaders\"" came to visit the refugees? Where're the \""Palace Muftis\"" of #Saudi, #Egypt, #Syria...?"
1802,Canada,0.0,Iranian regime sends Afghani children to fight in Syria #Iran
1803,Canada,0.0,A mass killer that world powers continue to do all they can to save his genocidal regime. #Syria
1804,Quito,0.0681818181818,'The 2nd scenario..that Moscow is lobbying for is to have a ..transition from power from Assad to a new elected ldr
1805,Canada,0.0352272727273,"NEW! #Russia military activity in #Syria. Despite \""withdrawal\"" Russia still decisive actor."
